tickerID,IQ_COMPANY_NAME_LONG,IQ_BUS_SEG_PRIMARY_PIC_ABS,IQ_BUS_SEG_SECONDARY_PIC_ABS,IQ_BUS_SEG_PRIMARY_SIC_ABS,IQ_BUS_SEG_SECONDARY_SIC_ABS,IQ_INDUSTRY_SECTOR,IQ_INDUSTRY_GROUP,IQ_INDUSTRY,IQ_PRIMARY_INDUSTRY,IQ_PRIMARY_INDUSTRY_SUBSECTOR5_ID,IQ_PRIMARY_INDUSTRY_SUBSECTOR5_NAME,IQ_PRIMARY_INDUSTRY_SUBSECTOR6_ID,IQ_PRIMARY_SIC_CODE,IQ_PRIMARY_SIC_INDUSTRY,IQ_COMPANY_TYPE,IQ_PICS_CODE,IQ_BUS_SEG_NAIC_ABS
NasdaqCM:RVEN,"Reven Housing REIT, Inc. (NasdaqCM:RVEN)",Security & Alarm Services ,0,Miscellaneous business services (7380),0,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs,0,0,(Invalid Subsector ID),6798,Real estate investment trusts,Public Company,60101060,Investigation and Security Services (5616)
NasdaqGS:MFIN,Medallion Financial Corp. (NasdaqGS:MFIN),Consumer Finance ,Specialized Finance ,Personal credit institutions (6141),Business credit institutions (6150),Financials,Diversified Financials,Capital Markets,Asset Management and Custody Banks,0,0,(Invalid Subsector ID),6797,Business Development Company,Public Company,40203010,Nondepository Credit Intermediation (5222)
NasdaqGM:EEI,"Ecology & Environment, Inc. (NasdaqGM:EEI)",Environmental & Facilities Services ,Research & Consulting Services ,Sanitary services (4950),"Research, development, and testing services (8730)",Industrials,Commercial and Professional Services,Commercial Services and Supplies,Environmental and Facilities Services,3115640,Environmental Consulting,(Invalid Subsector ID),8711,Engineering services,Public Company,20201050,Waste Management and Remediation Services (562)
NasdaqCM:BEBE,"Bebe Stores, Inc. (NasdaqCM:BEBE)","Apparel, Accessories & Luxury Goods ","Apparel, Accessories & Luxury Goods ",Apparel and other finished products made from fabrics and similar materials (2300),Miscellaneous apparel and accessories (2380),Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,4441200,"Women's, Misses', and Juniors' Apparel Stores",(Invalid Subsector ID),2330,"Women's, misses', and juniors' outerwear",Public Company,25504010,Cut and Sew Apparel Manufacturing (3152)
AMEX:TAT,"TransAtlantic Petroleum, Ltd. (AMEX:TAT)",Oil & Gas Exploration & Production ,0,Crude petroleum and natural gas (1311),0,Energy,Energy,"Oil, Gas and Consumable Fuels",Oil and Gas Exploration and Production,1032200,Oil and Gas Production,(Invalid Subsector ID),1311,Crude petroleum and natural gas,Public Company,10102020,Oil and Gas Extraction (21111)
NasdaqCM:LRAD,LRAD Corporation (NasdaqCM:LRAD),Electronic Components ,0,Electronic components and accessories (3670),0,Information Technology,Technology Hardware and Equipment,"Electronic Equipment, Instruments and Components",Electronic Equipment and Instruments,0,0,(Invalid Subsector ID),3651,Household audio and video equipment,Public Company,45203010,Semiconductor and Other Electronic Component Manufacturing (33441)
NasdaqGM:XOMA,XOMA Corporation (NasdaqGM:XOMA),Biotechnology ,Pharmaceuticals ,Biological products except diagnostic (2836),Drugs (2830),Healthcare,"Pharmaceuticals, Biotechnology and Life Sciences",Biotechnology,Biotechnology,0,0,(Invalid Subsector ID),2836,Biological products except diagnostic,Public Company,35201010,Biological Product (except Diagnostic) Manufacturing (325414)
NasdaqGM:IIN,IntriCon Corporation (NasdaqGM:IIN),Electronic Components ,0,Electronic components and accessories (3670),0,Information Technology,Technology Hardware and Equipment,"Electronic Equipment, Instruments and Components",Electronic Components,8131100,Electronic Components,(Invalid Subsector ID),3842,Surgical appliances and supplies,Public Company,45203015,Semiconductor and Other Electronic Component Manufacturing (33441)
NasdaqGM:OVAS,"OvaScience, Inc. (NasdaqGM:OVAS)",Biotechnology ,Life Sciences Tools & Services ,Biological products except diagnostic (2836),Analytical instruments (3826),Healthcare,"Pharmaceuticals, Biotechnology and Life Sciences",Biotechnology,Biotechnology,0,0,(Invalid Subsector ID),2836,Biological products except diagnostic,Public Company,35201010,Biological Product (except Diagnostic) Manufacturing (325414)
TSX:TRIL,Trillium Therapeutics Inc. (TSX:TRIL),Biotechnology ,Pharmaceuticals ,Biological products except diagnostic (2836),Drugs (2830),Healthcare,"Pharmaceuticals, Biotechnology and Life Sciences",Biotechnology,Biotechnology,0,0,(Invalid Subsector ID),2836,Biological products except diagnostic,Public Company,35201010,Biological Product (except Diagnostic) Manufacturing (325414)
AMEX:ESP,Espey Mfg. & Electronics Corp. (AMEX:ESP),Electrical Components & Equipment ,Aerospace & Defense ,Electrical industrial apparatus (3620),Search and navigation equipment (3812),Industrials,Capital Goods,Electrical Equipment,Electrical Components and Equipment,0,0,(Invalid Subsector ID),3679,Electronic components ,Public Company,20104010,Electrical Equipment Manufacturing (33531)
NYSE:CVO,"Cenveo, Inc. (NYSE:CVO)",0,0,0,0,Industrials,Commercial and Professional Services,Commercial Services and Supplies,Commercial Printing,3111100,Printing Services,(Invalid Subsector ID),2670,"Converted paper and paperboard products, except containers and boxes",Public Company,20201010,0
NasdaqCM:SHOS,"Sears Hometown and Outlet Stores, Inc. (NasdaqCM:SHOS)",Home Improvement Retail ,Internet and Direct Marketing Retail ,"Building materials, hardware, garden supply, and mobile home dealers (5200)",Nonstore retailers (5960),Consumer Discretionary,Retailing,Specialty Retail,Home Improvement Retail,4443100,Building Product and Home Supply Stores,(Invalid Subsector ID),5700,"Home furniture, furnishings, and equipment stores",Public Company,25504030,Building Material and Supplies Dealers (4441)
AMEX:BDL,"Flanigan's Enterprises, Inc. (AMEX:BDL)",Restaurants ,0,Eating places (5812),0,Consumer Discretionary,Consumer Services,"Hotels, Restaurants and Leisure",Restaurants,4214100,Full Service Restaurants,(Invalid Subsector ID),5812,Eating places,Public Company,25301040,Full-Service Restaurants (722511)
NasdaqCM:ESBK,Elmira Savings Bank (NasdaqCM:ESBK),Thrifts & Mortgage Finance ,0,Savings institutions (6030),0,Financials,Banks,Thrifts and Mortgage Finance,Thrifts and Mortgage Finance,7013200,Savings Institutions,(Invalid Subsector ID),6035,Federal savings institutions,Public Company,40102010,Savings Institutions (522120)
NasdaqCM:JXSB,"Jacksonville Bancorp, Inc. (NasdaqCM:JXSB)",Thrifts & Mortgage Finance ,Asset Management & Custody Banks ,Savings institutions (6030),Investment advice (6282),Financials,Banks,Thrifts and Mortgage Finance,Thrifts and Mortgage Finance,7013200,Savings Institutions,(Invalid Subsector ID),6036,"Savings institutions, except federal",Public Company,40102010,Savings Institutions (522120)
NasdaqGM:KMPH,"KemPharm, Inc. (NasdaqGM:KMPH)",Pharmaceuticals ,0,Drugs (2830),0,Healthcare,"Pharmaceuticals, Biotechnology and Life Sciences",Pharmaceuticals,Pharmaceuticals,6121100,Pharmaceutical Products,(Invalid Subsector ID),2834,Pharmaceutical preparations,Public Company,35202010,Pharmaceutical and Medicine Manufacturing (32541)
NasdaqCM:HFBL,"Home Federal Bancorp, Inc. of Louisiana (NasdaqCM:HFBL)",Thrifts & Mortgage Finance ,0,Savings institutions (6030),0,Financials,Banks,Thrifts and Mortgage Finance,Thrifts and Mortgage Finance,7013200,Savings Institutions,(Invalid Subsector ID),6035,Federal savings institutions,Public Company,40102010,Savings Institutions (522120)
AMEX:RWC,RELM Wireless Corporation (AMEX:RWC),Communications Equipment ,Communications Equipment ,Telephone and telegraph apparatus (3661),Telephone and telegraph apparatus (3661),Information Technology,Technology Hardware and Equipment,Communications Equipment,Communications Equipment,8111200,Networking Equipment,(Invalid Subsector ID),3663,Radio and Television communications equipment,Public Company,45201020,Telephone Apparatus Manufacturing (334210)
NasdaqCM:SPCB,SuperCom Ltd. (NasdaqCM:SPCB),Electronic Equipment & Instruments ,Communications Equipment ,Measuring and controlling devices  (3829),Radio and Television communications equipment (3663),Information Technology,Technology Hardware and Equipment,"Electronic Equipment, Instruments and Components",Electronic Equipment and Instruments,8131300,"Security, Control, Surveillance and Detection Equipment",(Invalid Subsector ID),9999,Non-classifiable establishments,Public Company,45203010,Other Measuring and Controlling Device Manufacturing (334519)
NasdaqCM:ZSAN,Zosano Pharma Corporation (NasdaqCM:ZSAN),Health Care Equipment ,Pharmaceuticals ,Surgical and medical instruments (3841),Drugs (2830),Healthcare,Healthcare Equipment and Services,Healthcare Equipment and Supplies,Healthcare Equipment,0,0,(Invalid Subsector ID),2834,Pharmaceutical preparations,Public Company,35101010,Surgical and Medical Instrument Manufacturing (339112)
NYSE:EGY,"VAALCO Energy, Inc. (NYSE:EGY)",Oil & Gas Exploration & Production ,0,Crude petroleum and natural gas (1311),0,Energy,Energy,"Oil, Gas and Consumable Fuels",Oil and Gas Exploration and Production,1032200,Oil and Gas Production,(Invalid Subsector ID),1311,Crude petroleum and natural gas,Public Company,10102020,Crude Petroleum and Natural Gas Extraction (211111)
NasdaqCM:MIII,M III Acquisition Corp. (NasdaqCM:MIII),Asset Management & Custody Banks ,0,Non-operating establishments (9995),0,Financials,Diversified Financials,Capital Markets,Asset Management and Custody Banks,0,0,(Invalid Subsector ID),9995,Non-operating establishments,Public Company,40203010,Non-Operating Establishments (999990)
NasdaqGM:BLPH,"Bellerophon Therapeutics, Inc. (NasdaqGM:BLPH)",Health Care Equipment ,Health Care Equipment ,"Surgical, medical, and dental instruments and supplies (3840)","Surgical, medical, and dental instruments and supplies (3840)",Healthcare,Healthcare Equipment and Services,Healthcare Equipment and Supplies,Healthcare Equipment,6021200,Therapeutic Devices,(Invalid Subsector ID),3845,Electromedical equipment,Public Company,35101010,Medical Equipment and Supplies Manufacturing (33911)
AMEX:APT,"Alpha Pro Tech, Ltd. (AMEX:APT)","Apparel, Accessories & Luxury Goods ","Apparel, Accessories & Luxury Goods ",Apparel and other finished products made from fabrics and similar materials (2300),Miscellaneous apparel and accessories (2380),Industrials,Capital Goods,Building Products,Building Products,3031100,"Roofing, Siding, and Insulation Materials",(Invalid Subsector ID),3089,Plastics products,Public Company,20102010,Cut and Sew Apparel Manufacturing (3152)
NasdaqGM:CNFR,"Conifer Holdings, Inc. (NasdaqGM:CNFR)",Property & Casualty Insurance ,0,"Fire, marine, and casualty insurance (6331)",0,Financials,Insurance,Insurance,Property and Casualty Insurance,7214100,Casualty,(Invalid Subsector ID),6331,"Fire, marine, and casualty insurance",Public Company,40301040,Direct Property and Casualty Insurance Carriers (524126)
NasdaqCM:HBK,"Hamilton Bancorp, Inc. (NasdaqCM:HBK)",Thrifts & Mortgage Finance ,0,Savings institutions (6030),0,Financials,Banks,Thrifts and Mortgage Finance,Thrifts and Mortgage Finance,7013200,Savings Institutions,(Invalid Subsector ID),6035,Federal savings institutions,Public Company,40102010,Savings Institutions (522120)
NasdaqCM:STKS,"The ONE Group Hospitality, Inc. (NasdaqCM:STKS)",Restaurants ,0,Eating places (5812),0,Consumer Discretionary,Consumer Services,"Hotels, Restaurants and Leisure",Restaurants,4214900,Beverage and Tobacco Bars,(Invalid Subsector ID),5812,Eating places,Public Company,25301040,Full-Service Restaurants (722511)
NasdaqCM:FORK,Fuling Global Inc. (NasdaqCM:FORK),Housewares & Specialties ,0,Cutlery (3421),0,Consumer Discretionary,Consumer Durables and Apparel,Household Durables,Housewares and Specialties,0,0,(Invalid Subsector ID),3089,Plastics products,Public Company,25201050,Cutlery and Handtool Manufacturing (33221)
AMEX:AUMN,Golden Minerals Company (AMEX:AUMN),Gold ,Silver ,Gold ores (1041),Silver ores (1044),Materials,Materials,Metals and Mining,Precious Metals and Minerals,0,0,(Invalid Subsector ID),1040,Gold and silver ores,Public Company,15104040,Gold Ore Mining (212221)
NasdaqGM:RGLS,Regulus Therapeutics Inc. (NasdaqGM:RGLS),Pharmaceuticals ,0,Drugs (2830),0,Healthcare,"Pharmaceuticals, Biotechnology and Life Sciences",Biotechnology,Biotechnology,0,0,(Invalid Subsector ID),2836,Biological products except diagnostic,Public Company,35201010,Pharmaceutical and Medicine Manufacturing (32541)
NasdaqCM:CCCR,"China Commercial Credit, Inc. (NasdaqCM:CCCR)",Specialized Finance ,Consumer Finance ,Business credit institutions (6150),Personal credit institutions (6141),Financials,Diversified Financials,Diversified Financial Services,Specialized Finance,7113200,Credit Agencies,(Invalid Subsector ID),6159,Miscellaneous business credit institutions,Public Company,40201040,Nondepository Credit Intermediation (5222)
NasdaqCM:SNES,"SenesTech, Inc. (NasdaqCM:SNES)",Pharmaceuticals ,0,Pharmaceutical preparations (2834),0,Healthcare,"Pharmaceuticals, Biotechnology and Life Sciences",Pharmaceuticals,Pharmaceuticals,9551744,Veterinary Drugs,(Invalid Subsector ID),2870,Agricultural chemicals,Public Company,35202010,Pharmaceutical Preparation Manufacturing (325412)
AMEX:SKY,Skyline Corporation (AMEX:SKY),Homebuilding ,0,Building construction – general contractors and operative builders (1500),0,Consumer Discretionary,Consumer Durables and Apparel,Household Durables,Homebuilding,0,0,(Invalid Subsector ID),2451,Mobile homes,Public Company,25201030,Residential Building Construction (23611)
AMEX:SGB,Southwest Georgia Financial Corporation (AMEX:SGB),Regional Banks ,Investment Banking & Brokerage ,Commercial banks (6020),"Security and commodity brokers, dealers, exchanges, and services (6200)",Financials,Banks,Banks,Regional Banks,7012200,National and State Commercial Banks,(Invalid Subsector ID),6020,Commercial banks,Public Company,40101015,Commercial Banking (522110)
NasdaqCM:CHNR,"China Natural Resources, Inc. (NasdaqCM:CHNR)",Copper ,0,Primary smelting and refining of nonferrous metals (3330),0,Materials,Materials,Metals and Mining,Diversified Metals and Mining,0,0,(Invalid Subsector ID),1000,Metal mining,Public Company,15104020,Nonferrous Metal (except Aluminum) Production and Processing (3314)
NasdaqGM:CPHC,Canterbury Park Holding Corporation (NasdaqGM:CPHC),Casinos & Gaming ,0,Miscellaneous amusement and recreation services (7990),0,Consumer Discretionary,Consumer Services,"Hotels, Restaurants and Leisure",Casinos and Gaming,4211100,Casinos,(Invalid Subsector ID),7990,Miscellaneous amusement and recreation services,Public Company,25301010,Other Gambling Industries (713290)
SEHK:941,China Mobile Limited (SEHK:941),Wireless Telecommunication Services ,Wireless Telecommunication Services ,Radiotelephone communications (4812),Radiotelephone communications (4812),Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,Wireless Telecommunication Services,9031200,Cellular Services,(Invalid Subsector ID),4812,Radiotelephone communications,Public Company,50102010,Wireless Telecommunications Carriers (except Satellite) (517210)
SEHK:857,PetroChina Company Limited (SEHK:857),Oil & Gas Refining & Marketing ,Commodity Chemicals ,Petroleum refining (2911),Industrial organic chemicals (2860),Energy,Energy,"Oil, Gas and Consumable Fuels",Integrated Oil and Gas,0,0,(Invalid Subsector ID),2911,Petroleum refining,Public Company,10102010,Petroleum Refineries (324110)
ENXTAM:UNA,Unilever N.V. (ENXTAM:UNA),Packaged Foods & Meats ,Packaged Foods & Meats ,Food and kindred products (2000),Food preparations (2099),Consumer Staples,Household and Personal Products,Personal Products,Personal Products,5221200,Beauty Care Products,(Invalid Subsector ID),2840,"Soap, detergents, cleaning preperations, perfumes, cosmetics, and other toilet preperations",Public Company,30302010,Food Manufacturing (311)
LSE:ULVR,Unilever PLC (LSE:ULVR),0,0,0,0,Consumer Staples,Household and Personal Products,Personal Products,Personal Products,5221200,Beauty Care Products,(Invalid Subsector ID),2840,"Soap, detergents, cleaning preperations, perfumes, cosmetics, and other toilet preperations",Public Company,30302010,0
SEHK:2628,China Life Insurance Company Limited (SEHK:2628),Life & Health Insurance ,Property & Casualty Insurance ,Hospital and medical service plans (6324),"Fire, marine, and casualty insurance (6331)",Financials,Insurance,Insurance,Life and Health Insurance,7212200,Health and Medical Insurance,(Invalid Subsector ID),6311,Life insurance,Public Company,40301020,Direct Health and Medical Insurance Carriers (524114)
